hotel_name,location,star_rating,review_rating,number_of_reviews,price,city,country,channel_hotel_id,channel_name
OYO 3111 The Patung Kuda,Banyuwangi,2.0,nan,nan,103822,Banyuwangi,Indonesia,6295507,booking
SPOT ON 2497 Pesona Residence,Banyuwangi,2.0,nan,nan,27604,Banyuwangi,Indonesia,2914823,booking
SPOT ON 2490 Griya Kencana Homestay,Banyuwangi,2.0,nan,nan,50915,Banyuwangi,Indonesia,2975057,booking
SPOT ON 1762 Gandrung Payungan Inn,Banyuwangi,2.0,7.8,33 reviews,43891,Banyuwangi,Indonesia,1523201,booking
SPOT ON 2211 Rumah Singgah 007wijaya,Banyuwangi,2.0,nan,nan,57565,Banyuwangi,Indonesia,5891798,booking
SPOT ON 2210 Hifana Residence,Banyuwangi,2.0,nan,nan,52751,Banyuwangi,Indonesia,5891789,booking
OYO Life 2474 Mendut Hills,Banyuwangi,2.0,nan,nan,48681,Banyuwangi,Indonesia,6313194,booking
RedDoorz Syariah near UNTAG Banyuwangi,Banyuwangi,nan,7.1,6 reviews,50171,Banyuwangi,Indonesia,4693013,booking
OYO 1605 Puput Resort Batulayar Senggigi,Lombok,2.0,nan,nan,75828,Gili Trawangan,Indonesia,5651200,booking
OYO 1188 Alam Indah Lestari Hotel,Banyuwangi,2.0,6.6,21 reviews,25528,Banyuwangi,Indonesia,2636310,booking
OYO 1382 Hotel Mahkota Plengkung,Banyuwangi,2.0,8.1,30 reviews,121940,Banyuwangi,Indonesia,420123,booking
OYO 2450 Hening Homestay,Montongbuwoh,2.0,nan,nan,27703,Gili Trawangan,Indonesia,5944899,booking
OYO 1099 Bandini Riverside Cottage,Senggigi,2.0,7.3,21 reviews,56577,Gili Trawangan,Indonesia,3305222,booking
RedDoorz near Pantai Boom,Banyuwangi,2.0,7.4,19 reviews,51062,Banyuwangi,Indonesia,3117258,booking
RedDoorz Syariah near Mall Roxy Banyuwangi 2,Banyuwangi,nan,6.9,7 reviews,41629,Banyuwangi,Indonesia,5135113,booking
RedDoorz near Karangasem Train Station 2,Banyuwangi,nan,7.3,4 reviews,62929,Banyuwangi,Indonesia,5288249,booking
OYO 2365 Griya Kost Mendut,Banyuwangi,3.0,nan,nan,102197,Banyuwangi,Indonesia,5903365,booking
OYO 1566 El Reyshi Family Residence,Banyuwangi,2.0,8.1,15 reviews,50434,Banyuwangi,Indonesia,5609511,booking
OYO 1579 Kate'el Inn,Banyuwangi,2.0,9.0,16 reviews,49398,Banyuwangi,Indonesia,5609018,booking
OYO 1415 Gelora Residence,Banyuwangi,2.0,6.9,10 reviews,37408,Banyuwangi,Indonesia,2252961,booking
OYO 3100 El Shaday Family Residence,Banyuwangi,2.0,nan,nan,30756,Banyuwangi,Indonesia,6187401,booking
SPOT ON 2042 Ijen Creater Family Residence,Banyuwangi,2.0,8.3,6 reviews,24142,Banyuwangi,Indonesia,5773081,booking
OYO 1594 Al Firdausi Residence,Banyuwangi,2.0,7.8,13 reviews,27312,Banyuwangi,Indonesia,5724123,booking
RedDoorz Plus near Kantor Bupati Banyuwangi,Banyuwangi,nan,nan,nan,69837,Banyuwangi,Indonesia,5838928,booking
OYO 1494 Jorrel Inn,Banyuwangi,2.0,7.1,15 reviews,47825,Banyuwangi,Indonesia,4402009,booking
OYO 1774 Griya Dahlia,Banyuwangi,2.0,nan,nan,25172,Banyuwangi,Indonesia,5664600,booking
OYO 3293 Sulthan Ix Residence,Banjarbaru,2.0,nan,nan,200578,Kalimantan,Indonesia,6303721,booking
RedDoorz near Gajah Mada Pontianak,Pontianak,nan,7.7,4 reviews,47910,Kalimantan,Indonesia,4816495,booking
OYO 1005 Hotel Kumala,Samarinda,2.0,6.7,12 reviews,46777,Kalimantan,Indonesia,5388538,booking
OYO 1191 Monalisa Residence And Cafe,Padang,2.0,7.6,14 reviews,46602,Padang,Indonesia,5766030,booking
OYO 1673 M Authentic Kost Man,Padang,2.0,7.2,10 reviews,54819,Padang,Indonesia,5644795,booking
OYO 362 Hotel Siti Nurbaya Syariah,Padang,2.0,7.6,78 reviews,61164,Padang,Indonesia,1057907,booking
OYO 2052 Mutiara Residence,Padang,2.0,7.9,19 reviews,54639,Padang,Indonesia,414247,booking
SPOT ON 1944 Inezdior,Padang,2.0,nan,nan,50122,Padang,Indonesia,5783216,booking
OYO 3266 Alifah Residence Syariah,Padang,2.0,nan,nan,49805,Padang,Indonesia,6299548,booking
OYO 1306 Cendrawasih Residence,Padang,2.0,8.5,21 reviews,73397,Padang,Indonesia,5440823,booking
OYO 1305 Hotel Al-Ghani,Padang,2.0,8.2,17 reviews,53512,Padang,Indonesia,499372,booking
OYO 2274 Wisma Padati Syariah,Padang,2.0,nan,nan,32152,Padang,Indonesia,5944926,booking
OYO 3376 Sinar Residence,Padang,2.0,nan,nan,58511,Padang,Indonesia,6384943,booking
RedDoorz near Jembatan Siti Nurbaya Padang,Padang,2.0,6.8,13 reviews,55614,Padang,Indonesia,5373011,booking
OYO 3414 Gurita Residence Syariah,Padang,2.0,nan,nan,57148,Padang,Indonesia,6384944,booking
OYO 3486 Surya Primadona,Padang,2.0,nan,nan,124722,Padang,Indonesia,6384940,booking
OYO 3092 Falah Residence Syariah,Padang,2.0,nan,nan,35985,Padang,Indonesia,6187179,booking
OYO 433 Nelvi Residence Syariah,Padang,2.0,8.5,73 reviews,67280,Padang,Indonesia,3801515,booking
OYO 1185 Sachila Residence Syariah,Padang,2.0,8.5,26 reviews,59842,Padang,Indonesia,5648435,booking
RedDoorz near Pantai Padang,Padang,2.0,8.7,15 reviews,99267,Padang,Indonesia,4826721,booking
RedDoorz near Jalan Sudirman Padang,Padang,nan,7.2,64 reviews,73546,Padang,Indonesia,4693680,booking
RedDoorz Syariah near Universitas Syiah Kuala Aceh,Lamnyong,nan,nan,nan,68741,Banda Aceh,Indonesia,6280263,booking
RedDoorz Syariah near Museum Tsunami Aceh 2,Geutieue,nan,nan,nan,292439,Banda Aceh,Indonesia,5933913,booking
RedDoorz Syariah near Simpang Surabaya Aceh,Banda Aceh,2.0,6.8,39 reviews,76187,Banda Aceh,Indonesia,5419846,booking
OYO 854 UB Caisar Hotel,Banda Aceh,2.0,5.5,12 reviews,45020,Banda Aceh,Indonesia,4081671,booking
RedDoorz Syariah near Suzuya Mall Banda Aceh 2,Banda Aceh,2.0,nan,nan,63517,Banda Aceh,Indonesia,5881417,booking
OYO 1630 Hotel Syariah Ring Road,Banda Aceh,2.0,5.8,7 reviews,45156,Banda Aceh,Indonesia,5609402,booking
OYO 1569 Kupula Residence,Banda Aceh,2.0,nan,nan,69517,Banda Aceh,Indonesia,5651477,booking
OYO 2328 Lamnyong Syariah,Banda Aceh,2.0,nan,nan,69790,Banda Aceh,Indonesia,5898195,booking
OYO 2018 Ring Road Residence Syariah,Banda Aceh,2.0,8.3,4 reviews,63926,Banda Aceh,Indonesia,5770601,booking
RedDoorz Syariah near Universitas Serambi Mekkah,Banda Aceh,2.0,8.0,16 reviews,75397,Banda Aceh,Indonesia,5085228,booking
OYO 2231 Cahaya Residence,Padang,2.0,nan,nan,32031,Padang,Indonesia,5891982,booking
OYO 3073 Twin House Syariah,Padang,2.0,nan,nan,60917,Padang,Indonesia,6187186,booking
OYO 897 d'Dhave Hotel,Padang,2.0,6.5,22 reviews,81042,Padang,Indonesia,2645352,booking
OYO 3160 Residence Pagi Sore Syariah,Padang,2.0,nan,nan,156483,Padang,Indonesia,6270695,booking
RedDoorz near Hermes Place Polonia Medan,Medan,2.0,8.0,92 reviews,58980,Medan,Indonesia,3792873,booking
RedDoorz near UIN Sumatera Utara,Medan,nan,7.4,31 reviews,55161,Medan,Indonesia,4725260,booking
RedDoorz Plus Syariah @ Jalan Sriwijaya Medan,Medan,2.0,7.9,104 reviews,30769,Medan,Indonesia,4143414,booking
RedDoorz Plus near Kualanamu Airport,Medan,nan,7.6,374 reviews,45400,Medan,Indonesia,4101349,booking
OYO 3025 Villa Alam Flores Labuan Bajo,Labuan Bajo,2.0,nan,nan,41407,Labuan Bajo,Indonesia,6171101,booking
OYO 967 Cajoma Residence,Labuan Bajo,2.0,7.2,23 reviews,69715,Labuan Bajo,Indonesia,2800298,booking
RedDoorz near Pantai Pede,Labuan Bajo,2.0,5.9,49 reviews,95910,Labuan Bajo,Indonesia,4886414,booking
OYO 2692 Penginapan Mba Ros,Banjarbaru,2.0,nan,nan,35294,Banjarmasin,Indonesia,6025962,booking
RedDoorz Syariah near Syamsudin Noor Airport 2,Banjarbaru,nan,8.2,5 reviews,110600,Banjarmasin,Indonesia,5136043,booking
OYO 3293 Sulthan Ix Residence,Banjarbaru,2.0,nan,nan,200578,Banjarmasin,Indonesia,6303721,booking
RedDoorz Plus near UIN Banjarmasin,Sungai Lutus,nan,8.7,5 reviews,56826,Banjarmasin,Indonesia,5135511,booking
SPOT ON 1983 Dc Residence,Banjarmasin,2.0,nan,nan,44726,Banjarmasin,Indonesia,5792928,booking
RedDoorz Plus near Taman Siring,Benuaanyar,3.0,8.2,12 reviews,52953,Banjarmasin,Indonesia,4596187,booking
OYO 2524 Royal Borneo Guesthouse,Banjarmasin,2.0,nan,nan,49412,Banjarmasin,Indonesia,5966102,booking
OYO 1724 Hotel Sembilan Sembilan,Banjarmasin,2.0,7.3,9 reviews,34425,Banjarmasin,Indonesia,456037,booking
OYO 2197 Pulau Laut Guest House,Banjarmasin,2.0,7.5,4 reviews,39544,Banjarmasin,Indonesia,5844715,booking
OYO 2872 Garuda Guest House,Banjarmasin,2.0,nan,nan,39797,Banjarmasin,Indonesia,6026314,booking
OYO 2879 Pondok Bunda,Banjarmasin,2.0,nan,nan,43662,Banjarmasin,Indonesia,6026311,booking
Capital O O3274 Mentaya Inn,Banjarmasin,3.0,nan,nan,83227,Banjarmasin,Indonesia,6298497,booking
RedDoorz Syariah near RSU Suaka Insan,Banjarmasin,1.0,9.5,5 reviews,43440,Banjarmasin,Indonesia,4596170,booking
OYO 850 Lapan Lapan,Banjarmasin,2.0,7.6,5 reviews,45983,Banjarmasin,Indonesia,3854061,booking
OYO 2301 Hocky Residence,Banjarmasin,2.0,nan,nan,28045,Banjarmasin,Indonesia,5898170,booking
OYO 3366 Ersha Hotel,Banjarmasin,2.0,nan,nan,37104,Banjarmasin,Indonesia,6378376,booking
OYO 3344 Kanca Hotel,Banjarmasin,2.0,nan,nan,43833,Banjarmasin,Indonesia,6378375,booking
RedDoorz near Jalan Ahmad Yani Banjarmasin,Banjarmasin,nan,7.2,13 reviews,50462,Banjarmasin,Indonesia,4022613,booking
RedDoorz Pasar Tarapung Siring,Banjarmasin,2.0,7.3,15 reviews,64121,Banjarmasin,Indonesia,3798216,booking
OYO 3407 Yasmin Residence Syariah,Padang,2.0,nan,nan,58511,Padang,Indonesia,6385649,booking
OYO 2955 Zazadior,Padang,2.0,nan,nan,49367,Padang,Indonesia,6280499,booking
OYO 1538 Pesona Beach Travelodge,Padang,2.0,nan,nan,48965,Padang,Indonesia,5616744,booking
RedDoorz Syariah near Baiturrahman Aceh,Banda Aceh,2.0,6.6,22 reviews,76165,Banda Aceh,Indonesia,5077763,booking
OYO 1989 Hotel Pelangi Harapan,Samarinda,2.0,nan,nan,36077,Samarinda,Indonesia,5792776,booking
RedDoorz Plus near Taman Budaya Samarinda,Samarinda,nan,nan,nan,65617,Samarinda,Indonesia,6149946,booking
OYO 1005 Hotel Kumala,Samarinda,2.0,6.7,12 reviews,46777,Samarinda,Indonesia,5388538,booking
RedDoorz Syariah @ Lafa Park Adventure,Bekasi,nan,nan,nan,56643,Bekasi,Indonesia,6284710,booking
RedDoorz near Grand Kota Bintang,Bekasi,nan,nan,nan,91105,Bekasi,Indonesia,5806265,booking
OYO 3224 Hotel Addictk,Bekasi,2.0,nan,nan,83769,Bekasi,Indonesia,6298489,booking
RedDoorz Plus near Lippo Cikarang Mall,Bekasi,nan,7.3,40 reviews,68242,Bekasi,Indonesia,3975184,booking
RedDoorz Plus near Stasiun Bekasi,Bekasi,3.0,7.3,32 reviews,77608,Bekasi,Indonesia,4480351,booking
KoolKost @ Jalan RA Kartini Lombok,Cakranegara,nan,nan,nan,54497,Lombok,Indonesia,6280202,booking
OYO 1321 Mountain Resort,Tetebatu,2.0,6.5,5 reviews,122132,Lombok,Indonesia,446427,booking
OYO 1835 Surya Mandalika Hotel,Tetebatu,2.0,7.9,21 reviews,59687,Lombok,Indonesia,1884260,booking
OYO 1605 Puput Resort Batulayar Senggigi,Lombok,2.0,nan,nan,75828,Lombok,Indonesia,5651200,booking
RedDoorz Syariah @ Otomotif Raya Senggigi,Mataram,nan,nan,nan,261643,Lombok,Indonesia,5687776,booking
OYO 1757 Villa Dende,Mataram,2.0,8.1,101 reviews,67174,Lombok,Indonesia,2901583,booking
OYO 1323 Murni Residence,Senggigi,nan,7.9,29 reviews,38290,Lombok,Indonesia,2744102,booking
RedDoorz near Mataram University,Mataram,2.0,9.0,27 reviews,48877,Lombok,Indonesia,5472405,booking
OYO 2450 Hening Homestay,Montongbuwoh,2.0,nan,nan,27703,Lombok,Indonesia,5944899,booking
OYO 1320 Green Orry Inn,Tetebatu,2.0,6.8,3 reviews,119270,Lombok,Indonesia,446413,booking
SPOT ON 1894 Khanida,Mataram,2.0,5.9,5 reviews,42596,Lombok,Indonesia,5210750,booking
OYO 2196 Edriyan Bungalow,Tetebatu,2.0,8.6,39 reviews,68154,Lombok,Indonesia,1926211,booking
OYO 1659 Sengkunyit Bukit Hotel,Selong Belanak,2.0,8.2,54 reviews,85465,Lombok,Indonesia,2307692,booking
OYO 2284 Grand Villa Meninting,Montongbuwoh,2.0,6.4,19 reviews,32465,Lombok,Indonesia,5903331,booking
OYO 2043 Angels Cottage,Gili Trawangan,2.0,7.9,18 reviews,109047,Lombok,Indonesia,1438032,booking
OYO 1116 Bale Gili Bungalow,Gili Trawangan,2.0,7.5,27 reviews,99195,Lombok,Indonesia,4819931,booking
OYO 1871 Surfers Inn Lombok,Kuta Lombok,2.0,6.5,12 reviews,102231,Lombok,Indonesia,3625566,booking
RedDoorz @ Gili Trawangan,Lombok,nan,nan,nan,149293,Lombok,Indonesia,6155613,booking
OYO 1929 Senggigi Hill View Residence,Senggigi,2.0,8.7,49 reviews,27172,Lombok,Indonesia,2649847,booking
OYO 1135 Dwi Inn,Gili Air,2.0,7.3,64 reviews,137854,Lombok,Indonesia,1759611,booking
OYO 1358 Rafi Residence,Lombok,2.0,nan,nan,55334,Lombok,Indonesia,5529405,booking
RedDoorz @ Mawun Street Kuta,Kuta Lombok,1.0,8.9,5 reviews,30246,Lombok,Indonesia,1521698,booking
OYO 1651 Purnama Beach Hotel,Kuta Lombok,2.0,6.8,27 reviews,102231,Lombok,Indonesia,3687060,booking
OYO 997 Ocean 2 Bungalows,Gili Trawangan,2.0,7.2,54 reviews,84648,Lombok,Indonesia,1767940,booking
RedDoorz @ Kawasan Industri Jababeka,Bekasi,2.0,8.7,34 reviews,55635,Bekasi,Indonesia,4233412,booking
RedDoorz Plus near Cambridge City Square 2,Medan,nan,8.5,6 reviews,52984,Medan,Indonesia,5085065,booking
OYO 750 Flagship Mont Blanc,Bekasi,2.0,7.8,49 reviews,69694,Bekasi,Indonesia,5300352,booking
OYO 2971 W&w Executive Hotel,Bekasi,2.0,8.2,4 reviews,43043,Bekasi,Indonesia,6175234,booking
OYO 3107 Hotel Temindung,Samarinda,2.0,nan,nan,30494,Samarinda,Indonesia,6198233,booking
RedDoorz near Samarinda Square,Samarinda,1.0,6.9,10 reviews,58689,Samarinda,Indonesia,4673238,booking
OYO 891 Hotel Gading Kencana,Samarinda,2.0,8.8,91 reviews,43981,Samarinda,Indonesia,2633167,booking
OYO 3189 Hsp Residence,Samarinda,2.0,nan,nan,104394,Samarinda,Indonesia,6298487,booking
OYO 1411 Djakarta Hotel Syariah,Samarinda,2.0,7.9,4 reviews,65804,Samarinda,Indonesia,5651085,booking
OYO 2210 Star One Residence,Samarinda,2.0,7.6,9 reviews,32714,Samarinda,Indonesia,5854198,booking
OYO 2319 Tengkawang Residence,Samarinda,2.0,8.0,10 reviews,29596,Samarinda,Indonesia,5926144,booking
Capital O 1083 Hotel Grand Kartika,Samarinda,2.0,8.2,6 reviews,120799,Samarinda,Indonesia,1317847,booking
Capital O 949 Royal Park Hotel,Samarinda,3.0,7.9,35 reviews,91533,Samarinda,Indonesia,2177104,booking
RedDoorz near Islamic Center Samarinda,Samarinda,2.0,8.1,19 reviews,80569,Samarinda,Indonesia,4763419,booking
RedDoorz near Samarinda Central Plaza,Samarinda,nan,8.6,16 reviews,134051,Samarinda,Indonesia,4410347,booking
RedDoorz near Taman Samarendah,Samarinda,nan,7.8,3 reviews,84337,Samarinda,Indonesia,4410298,booking
RedDoorz Plus @ Siradj Salman Samarinda,Samarinda,nan,nan,nan,100331,Samarinda,Indonesia,6149971,booking
OYO Life 2216 Griya Jakasetia,Bekasi,2.0,nan,nan,87377,Bekasi,Indonesia,6313187,booking
OYO 2925 Midys,Bekasi,2.0,nan,nan,584179,Bekasi,Indonesia,6165559,booking
OYO 3460 Safara Garden Residence,Bekasi,2.0,nan,nan,66814,Bekasi,Indonesia,6384922,booking
OYO 527 My Home,Bekasi,2.0,7.2,11 reviews,70880,Bekasi,Indonesia,4758277,booking
RedDoorz Syariah near Metropolitan Mall Bekasi,Bekasi,nan,6.7,28 reviews,76655,Bekasi,Indonesia,3971781,booking
RedDoorz Syariah Plus @ Jatibening,Bekasi,nan,7.9,40 reviews,64570,Bekasi,Indonesia,3958584,booking
OYO 2942 Apartement River View Jababeka,Bekasi,2.0,nan,nan,54453,Bekasi,Indonesia,6165562,booking
RedDoorz Plus near Tambun Station,Bekasi,3.0,7.2,4 reviews,64279,Bekasi,Indonesia,5912035,booking
OYO 2070 Kamarku Bagus,Bekasi,2.0,5.7,4 reviews,40555,Bekasi,Indonesia,5798056,booking
Collection O 24 Patraland Urbano,Bekasi,2.0,7.3,19 reviews,80988,Bekasi,Indonesia,5892786,booking
Collection O 26 Hotel Igloo,Bekasi,2.0,nan,nan,71140,Bekasi,Indonesia,6175232,booking
OYO 686 Bunga Karang Hotel,Bekasi,2.0,6.9,49 reviews,62237,Bekasi,Indonesia,4807823,booking
OYO Flagship 766 Prima Orchard,Bekasi,2.0,7.0,11 reviews,78173,Bekasi,Indonesia,5444369,booking
RedDoorz Syariah near Jatisampurna Hospital,Bekasi,nan,8.0,3 reviews,60296,Bekasi,Indonesia,5670700,booking
RedDoorz Plus near Galaxy Bekasi,Bekasi,3.0,6.6,31 reviews,75647,Bekasi,Indonesia,4222796,booking
OYO Flagship 755 Appartel Grand Dhika City,Bekasi,2.0,8.3,278 reviews,73672,Bekasi,Indonesia,3993643,booking
Collection O 23 Azalea Suites,Bekasi,2.0,7.8,13 reviews,69273,Bekasi,Indonesia,5908419,booking
RedDoorz @ Jalan Krakatau Medan,Medan,2.0,6.9,23 reviews,56826,Medan,Indonesia,3710476,booking
RedDoorz Plus near Universitas Sumatera Utara,Medan,3.0,8.1,67 reviews,68756,Medan,Indonesia,3157952,booking
RedDoorz Plus near UNIMED Medan,Medan,nan,7.8,20 reviews,82312,Medan,Indonesia,4806481,booking
RedDoorz Plus near Sepinggan Airport 3,Sepinggang-Kecil,3.0,nan,nan,66119,Kalimantan,Indonesia,5942549,booking
RedDoorz near Universitas Palangkaraya,Palangkaraya,nan,7.8,15 reviews,45488,Kalimantan,Indonesia,4441383,booking
RedDoorz near STAB Syailendra Kopeng,Salatiga,2.0,7.8,20 reviews,40635,Magelang,Indonesia,5253409,booking
OYO 2380 Alea Residence,Borobudur,2.0,8.0,96 reviews,51042,Magelang,Indonesia,2134158,booking
OYO 860 Rajasa Hotel,Borobudur,2.0,7.1,63 reviews,63121,Magelang,Indonesia,1459308,booking
OYO 598 Udan Mas Guesthouse & Gallery,Borobudur,2.0,8.7,46 reviews,55675,Magelang,Indonesia,1965322,booking
OYO 3483 Borobudur Cottage,Magelang,2.0,nan,nan,58080,Magelang,Indonesia,6387759,booking
RedDoorz Syariah near Alun Alun Magelang,Magelang,nan,nan,nan,94569,Magelang,Indonesia,5911716,booking
OYO 2168 Mettaloka Residence,Magelang,2.0,8.6,12 reviews,46004,Magelang,Indonesia,5898167,booking
OYO 3383 Roemah Kayu Saragan,Magelang,2.0,nan,nan,138626,Magelang,Indonesia,6382805,booking
OYO 2519 Mayang Garini,Magelang,2.0,7.4,9 reviews,36804,Magelang,Indonesia,5954278,booking
OYO 3355 Homestay Syariah Asyuban,Magelang,2.0,nan,nan,47388,Magelang,Indonesia,6384912,booking
OYO Life 2158 Arista Residence Syariah,Medan,2.0,nan,nan,53924,Medan,Indonesia,5908411,booking
OYO Life 2091 Al-djafira Residence Setiabudi Syariah,Medan,2.0,nan,nan,29914,Medan,Indonesia,5908395,booking
OYO 1839 Samantha Kost,Medan,2.0,nan,nan,131066,Medan,Indonesia,5989970,booking
RedDoorz Plus near Istana Maimun Medan,Medan,nan,7.2,12 reviews,73137,Medan,Indonesia,5596753,booking
ZEN Rooms Basic Kualanamu,Medan,1.0,7.8,85 reviews,73211,Medan,Indonesia,3060162,booking
RedDoorz Syariah near RS Pirngadi Medan,Medan,nan,nan,nan,49638,Medan,Indonesia,5384749,booking
RedDoorz near Manhattan Times Square Medan 2,Medan,nan,nan,nan,51938,Medan,Indonesia,6308665,booking
OYO 1243 9-Haan Residence,Medan,2.0,8.5,6 reviews,33229,Medan,Indonesia,5045883,booking
OYO Flagship 1481 Apartemen Sentraland Medan,Medan,3.0,8.5,3 reviews,47835,Medan,Indonesia,5908415,booking
OYO 1053 Angelyn Residence,Medan,2.0,7.3,6 reviews,41443,Medan,Indonesia,5423773,booking
OYO 1940 Cendana Residence Syariah,Medan,2.0,9.1,10 reviews,54535,Medan,Indonesia,5764928,booking
RedDoorz Syariah @ Jalan Setiabudi Medan 3,Medan,nan,nan,nan,35461,Medan,Indonesia,5764831,booking
OYO 1766 Vandolia Guest House,Medan,2.0,nan,nan,48020,Medan,Indonesia,2027122,booking
OYO 2604 Elicia Kost,Medan,2.0,nan,nan,58980,Medan,Indonesia,5990184,booking
OYO Life 2739 Pondok Nadila,Medan,2.0,nan,nan,40412,Medan,Indonesia,6019544,booking
OYO 3056 Hotel Cahaya,Medan,2.0,nan,nan,36427,Medan,Indonesia,6233692,booking
OYO 3150 Theodore Residence,Medan,2.0,nan,nan,57931,Medan,Indonesia,6363488,booking
RedDoorz near RS Harapan Bersama,Singkawang,2.0,6.9,15 reviews,54520,Kalimantan,Indonesia,5597247,booking
RedDoorz near Sun Plaza Medan 2,Medan,nan,nan,nan,44483,Medan,Indonesia,6155785,booking
RedDoorz near Islamic Center Samarinda,Samarinda,2.0,8.1,19 reviews,80569,Kalimantan,Indonesia,4763419,booking
RedDoorz Plus @ Siradj Salman Samarinda,Samarinda,nan,nan,nan,100331,Kalimantan,Indonesia,6149971,booking
OYO 2527 Hotel Triana,Palangkaraya,2.0,nan,nan,35491,Kalimantan,Indonesia,5970128,booking
OYO 891 Hotel Gading Kencana,Samarinda,2.0,8.8,91 reviews,43981,Kalimantan,Indonesia,2633167,booking
RedDoorz Plus near Taman Budaya Samarinda,Samarinda,nan,nan,nan,65617,Kalimantan,Indonesia,6149946,booking
OYO 1724 Hotel Sembilan Sembilan,Banjarmasin,2.0,7.3,9 reviews,34425,Kalimantan,Indonesia,456037,booking
OYO 1647 Hotel Pavilliun 02,Balikpapan,2.0,6.6,3 reviews,40571,Kalimantan,Indonesia,5660820,booking
OYO 2210 Star One Residence,Samarinda,2.0,7.6,9 reviews,32714,Kalimantan,Indonesia,5854198,booking
OYO 1411 Djakarta Hotel Syariah,Samarinda,2.0,7.9,4 reviews,65804,Kalimantan,Indonesia,5651085,booking
OYO 3379 Hotel Khatulistiwa,Singkawang,2.0,nan,nan,43157,Kalimantan,Indonesia,6380250,booking
RedDoorz @ Bukit Tunggal,Palangkaraya,nan,nan,nan,42234,Kalimantan,Indonesia,6089558,booking
OYO 3107 Hotel Temindung,Samarinda,2.0,nan,nan,30494,Kalimantan,Indonesia,6198233,booking
RedDoorz @ Jalan Cilik Riwut Kapuas,Kualakapuas,2.0,nan,nan,42980,Kalimantan,Indonesia,5769017,booking
OYO 754 Nur Aziziah Residence,Balikpapan,2.0,8.2,7 reviews,34100,Kalimantan,Indonesia,5097091,booking
OYO 2319 Tengkawang Residence,Samarinda,2.0,8.0,10 reviews,29596,Kalimantan,Indonesia,5926144,booking
OYO 1477 Athar 88 Hotel,Balikpapan,2.0,8.1,11 reviews,45873,Kalimantan,Indonesia,5546250,booking
OYO 2015 Bandara Hotel Balikpapan,Balikpapan,2.0,4.5,17 reviews,34387,Kalimantan,Indonesia,5775531,booking
RedDoorz Syariah near Syamsudin Noor Airport 2,Banjarbaru,nan,8.2,5 reviews,110600,Kalimantan,Indonesia,5136043,booking
RedDoorz near Taman Samarendah,Samarinda,nan,7.8,3 reviews,84337,Kalimantan,Indonesia,4410298,booking
RedDoorz near Jalan Ahmad Yani Banjarmasin,Banjarmasin,nan,7.2,13 reviews,50462,Kalimantan,Indonesia,4022613,booking
OYO 1398 Kawaluyaan Residence Ii,"Buahbatu, Bandung",2.0,8.9,3 reviews,29968,Bandung,Indonesia,5724140,booking
OYO 1484 Sentosa Residence,Pontianak,2.0,8.2,18 reviews,46386,Kalimantan,Indonesia,5546067,booking
RedDoorz Syariah near Sepinggan Airport Balikpapan,Balikpapan,nan,8.5,11 reviews,56620,Kalimantan,Indonesia,4746482,booking
RedDoorz Plus near Taman Siring,Benuaanyar,3.0,8.2,12 reviews,52953,Kalimantan,Indonesia,4596187,booking
OYO 3098 Hotel Sahabat Baru,Singkawang,2.0,nan,nan,35371,Kalimantan,Indonesia,6187213,booking
Capital O 988 Hotel Kapuas Dharma 2,Pontianak,3.0,7.9,33 reviews,70409,Kalimantan,Indonesia,5149080,booking
RedDoorz near E Walk Mall Balikpapan,Balikpapan,nan,8.8,5 reviews,71784,Kalimantan,Indonesia,4989547,booking
RedDoorz Pasar Tarapung Siring,Banjarmasin,2.0,7.3,15 reviews,64121,Kalimantan,Indonesia,3798216,booking
RedDoorz near Tugu Naga Singkawang,Singkawang,2.0,6.6,23 reviews,32799,Kalimantan,Indonesia,5357287,booking
RedDoorz Plus near UIN Banjarmasin,Sungai Lutus,nan,8.7,5 reviews,56826,Kalimantan,Indonesia,5135511,booking
